1,name,affiliation,homepage,scholarid,name,,name
22689,Robson do Nascimento Fidalgo,UFPE,https://www.cin.ufpe.br/~rdnf,0-wmNIMAAAAJ,Robson,do Nascimento,Fidalgo
22690,Robyn R. Lutz,Iowa State University,http://www.cs.iastate.edu/~rlutz,sdVfpyQAAAAJ,Robyn,R.,Lutz
22691,Rocco A. Servedio,Columbia University,http://www.cs.columbia.edu/~rocco,vZrIrN4AAAAJ,Rocco,A.,Servedio
22692,Rocco Oliveto,University of Molise,https://dibt.unimol.it/staff/oliveto,8sCivdQAAAAJ,Rocco,,Oliveto
22693,Roch Guérin,Washington University in St. Louis,http://www.cse.wustl.edu/~guerin,54w2_AcAAAAJ,Roch,,Guérin
22694,Rocky Slavin,University of Texas at San Antonio,http://galadriel.cs.utsa.edu/~rslavin,Y4c96KkAAAAJ,Rocky,,Slavin
22695,Rod Grupen,University of Massachusetts Amherst,https://www.cics.umass.edu/faculty/directory/grupen_roderic,NOSCHOLARPAGE,Rod,,Grupen
22696,Roded Sharan,Tel Aviv University,http://www.cs.tau.ac.il/~roded,64G5UgMAAAAJ,Roded,,Sharan
22697,Roderic A. Grupen,University of Massachusetts Amherst,https://www.cics.umass.edu/faculty/directory/grupen_roderic,NOSCHOLARPAGE,Roderic,A.,Grupen
22698,Roderich Gross,TU Darmstadt,https://www.informatik.tu-darmstadt.de/fb20/organisation_fb20/professuren_und_gruppenleitungen/index.en.jsp,s-Unqd8AAAAJ,Roderich,,Gross
22699,Roderich Groß,TU Darmstadt,https://www.informatik.tu-darmstadt.de/fb20/organisation_fb20/professuren_und_gruppenleitungen/index.en.jsp,s-Unqd8AAAAJ,Roderich,,Groß
22700,Roderick Bloem,Graz University of Technology,https://www.iaik.tugraz.at/content/about_iaik/people/bloem_roderick,Sv1AfEYAAAAJ,Roderick,,Bloem
22701,Roderick Murray-Smith,University of Glasgow,http://www.dcs.gla.ac.uk/~rod,laX7LzQAAAAJ,Roderick,,Murray-Smith
22702,Roderick Paul Bloem,Graz University of Technology,https://www.iaik.tugraz.at/content/about_iaik/people/bloem_roderick,Sv1AfEYAAAAJ,Roderick,Paul,Bloem
22703,Rodger Kibble,Goldsmiths University of London,https://www.gold.ac.uk/computing/staff/r-kibble,NOSCHOLARPAGE,Rodger,,Kibble
22704,Rodion M. Podorozhny,Texas State University,http://www.cs.txstate.edu/~rp31,NOSCHOLARPAGE,Rodion,M.,Podorozhny
22705,Rodney D. Nielsen,University of North Texas,http://www.cse.unt.edu/~nielsen,6GN3BG8AAAAJ,Rodney,D.,Nielsen
22706,Rodney Nielsen,University of North Texas,http://www.cse.unt.edu/~nielsen,6GN3BG8AAAAJ,Rodney,,Nielsen
22707,Rodolfo Azevedo,UNICAMP,http://www.ic.unicamp.br/~rodolfo,yjK-jq0AAAAJ,Rodolfo,,Azevedo
22708,Rodolfo F. Resende,UFMG,http://homepages.dcc.ufmg.br/~rodolfo,JuyaieQAAAAJ,Rodolfo,F.,Resende
22709,Rodolfo Ferreira Resende,UFMG,http://homepages.dcc.ufmg.br/~rodolfo,JuyaieQAAAAJ,Rodolfo,Ferreira,Resende
22710,Rodolfo Jardim de Azevedo,UNICAMP,http://www.ic.unicamp.br/~rodolfo,yjK-jq0AAAAJ,Rodolfo,Jardim,de Azevedo
22711,Rodrigo Bonifácio,Universidade de Brasília,http://wp.rbonifacio.net,YegiOugAAAAJ,Rodrigo,,Bonifácio
22712,Rodrigo C. Barros,PUC-RS,http://www.pucrs.br/facin/programa-de-pos-graduacao-em-ciencia-da-computacao/corpo-docente,2vo62sIAAAAJ,Rodrigo,C.,Barros
22713,Rodrigo Cardoso,Universidad de los Andes,https://profesores.virtual.uniandes.edu.co/rcardoso/es/inicio,NOSCHOLARPAGE,Rodrigo,,Cardoso
22714,Rodrigo Castro,University of Buenos Aires,http://www.dc.uba.ar/People/rcastro,RyiXX3YAAAAJ,Rodrigo,,Castro
22715,Rodrigo Coelho Barros,PUC-RS,http://www.pucrs.br/facin/programa-de-pos-graduacao-em-ciencia-da-computacao/corpo-docente,2vo62sIAAAAJ,Rodrigo,Coelho,Barros
22716,Rodrigo D. Castro,University of Buenos Aires,http://www.dc.uba.ar/People/rcastro,RyiXX3YAAAAJ,Rodrigo,D.,Castro
22717,Rodrigo Fernandes de Mello,USP-ICMC,http://conteudo.icmc.usp.br/pessoas/mello,DYjyZjgAAAAJ,Rodrigo,Fernandes,de Mello
22718,Rodrigo M. M. Ventura,Universidade de Lisboa,http://users.isr.ist.utl.pt/~yoda/homepage,sftSuj8AAAAJ,Rodrigo,M. M.,Ventura
22719,Rodrigo Machado,UFRGS,https://www.inf.ufrgs.br/site/docente/rodrigo-machado,NOSCHOLARPAGE,Rodrigo,,Machado
22720,Rodrigo N. Calheiros,Western Sydney University,https://www.westernsydney.edu.au/staff_profiles/WSU/associate_professor_rodrigo_neves_calheiros,Fj8MuyEAAAAJ,Rodrigo,N.,Calheiros
22721,Rodrigo Neves Calheiros,Western Sydney University,https://www.westernsydney.edu.au/staff_profiles/WSU/associate_professor_rodrigo_neves_calheiros,Fj8MuyEAAAAJ,Rodrigo,Neves,Calheiros
22722,Rodrigo O. Spinola,Virginia Commonwealth University,https://egr.vcu.edu/directory/rodrigo.spinola,M-9bZggAAAAJ,Rodrigo,O.,Spinola
22723,Rodrigo Rodrigues 0001,Universidade de Lisboa,http://www.gsd.inesc-id.pt/~rodrigo,mxdX7FYAAAAJ,Rodrigo,Rodrigues,0001
22724,Rodrigo Sanches Miani,UFU,http://www.facom.ufu.br/~miani,nQF_Pk8AAAAJ,Rodrigo,Sanches,Miani
22725,Rodrigo Seromenho Miragaia Rodrigues,Universidade de Lisboa,http://www.gsd.inesc-id.pt/~rodrigo,mxdX7FYAAAAJ,Rodrigo,Seromenho Miragaia,Rodrigues
22726,Rodrigo Toro Icarte,Pontificia Universidad Catolica de Chile,https://www.ing.uc.cl/academicos-e-investigadores/rodrigo-andres-toro-icarte,W9DykFMAAAAJ,Rodrigo,Toro,Icarte
22727,Rodrigo Ventura 0001,Universidade de Lisboa,http://users.isr.ist.utl.pt/~yoda/homepage,sftSuj8AAAAJ,Rodrigo,Ventura,0001
22728,Rodrigo Zelir Azzolin,Federal University of Rio Grande,http://www.rodrigo.c3.furg.br,AaqPK4AAAAAJ,Rodrigo,Zelir,Azzolin
22729,Rodrygo L. T. Santos,UFMG,http://homepages.dcc.ufmg.br/~rodrygo,NAyozE0AAAAJ,Rodrygo,L. T.,Santos
22730,Roei Tell,University of Toronto,https://sites.google.com/site/roeitell,DvRAeQcAAAAJ,Roei,,Tell
22731,Roel C. de Vrijer,VU Amsterdam,http://www.cs.vu.nl/~rdv,NOSCHOLARPAGE,Roel,C.,de Vrijer
22732,Roel Vertegaal,Queen’s University,http://www.hml.queensu.ca/people/roelvertegaal,H04FDWQAAAAJ,Roel,,Vertegaal
22733,Roeland C. H. J. van Ham,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/the-delft-bioinformatics-lab/people/roeland-van-ham,2bJ-DgsAAAAJ,Roeland,C. H. J.,van Ham
22734,Roeland M. H. Merks,CWI,https://www.cwi.nl/people/2230,rLcMoaUAAAAJ,Roeland,M. H.,Merks
22735,Roeland Merks,CWI,https://www.cwi.nl/people/2230,rLcMoaUAAAAJ,Roeland,,Merks
22736,Rogelio Cardona-Rivera,University of Utah,http://rogel.io,04bZH_kAAAAJ,Rogelio,,Cardona-Rivera
22737,Rogelio E. Cardona-Rivera,University of Utah,http://rogel.io,04bZH_kAAAAJ,Rogelio,E.,Cardona-Rivera
22738,Rogelio Enrique Cardona-Rivera,University of Utah,http://rogel.io,04bZH_kAAAAJ,Rogelio,Enrique,Cardona-Rivera
22739,Roger A. Crawfis,Ohio State University,http://web.cse.ohio-state.edu/~crawfis,Id792TsAAAAJ,Roger,A.,Crawfis
22740,Roger Azevedo,University of Central Florida,https://www.ist.ucf.edu/People/Roger-Azevedo,gAFP2yQAAAAJ,Roger,,Azevedo
22741,Roger B. Dannenberg,Carnegie Mellon University,https://www.cs.cmu.edu/~rbd,whacJzwAAAAJ,Roger,B.,Dannenberg
22742,Roger B. Grosse,University of Toronto,https://www.cs.toronto.edu/~rgrosse,xgQd1qgAAAAJ,Roger,B.,Grosse
22743,Roger Baker Grosse,University of Toronto,https://www.cs.toronto.edu/~rgrosse,xgQd1qgAAAAJ,Roger,Baker,Grosse
22744,Roger Crawfis,Ohio State University,http://web.cse.ohio-state.edu/~crawfis,Id792TsAAAAJ,Roger,,Crawfis
22745,Roger D. Chamberlain,Washington University in St. Louis,http://www.ccrc.wustl.edu/~roger,fAw_t5EAAAAJ,Roger,D.,Chamberlain
22746,Roger Dean Chamberlain,Washington University in St. Louis,http://www.ccrc.wustl.edu/~roger,fAw_t5EAAAAJ,Roger,Dean,Chamberlain
22747,Roger Espasa,Polytechnic University of Catalonia,http://engineering.academickeys.com/browse_whoswho_by_institution/Polytechnic_University_of_Catalonia?&start=104,NOSCHOLARPAGE,Roger,,Espasa
22748,Roger F. Woods,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=r.woods,KXIxFesAAAAJ,Roger,F.,Woods
22749,Roger Grosse,University of Toronto,https://www.cs.toronto.edu/~rgrosse,xgQd1qgAAAAJ,Roger,,Grosse
22750,Roger Johansson,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/Roger-Johansson.aspx,8uyxqCQAAAAJ,Roger,,Johansson
22751,Roger K. Moore,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/roger-moore,Ib1I-uAAAAAJ,Roger,K.,Moore
22752,Roger L. Wainwright,University of Tulsa,http://personal.utulsa.edu/~rogerw,NOSCHOLARPAGE,Roger,L.,Wainwright
22753,Roger Luis Uy,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742701038&command=GETPROFILE,4l3OqhwAAAAJ,Roger,Luis,Uy
22754,Roger M. Whitaker,Cardiff University,https://www.cardiff.ac.uk/people/view/118176-whitaker-roger,NOSCHOLARPAGE,Roger,M.,Whitaker
22755,Roger Mailler,University of Tulsa,https://faculty.utulsa.edu/~/roger-mailler,No-tOxoAAAAJ,Roger,,Mailler
22756,Roger N'Kambou,Université du Québec à Montréal,http://gdac.uqam.ca/nkambou,qBEFCVAAAAAJ,Roger,,N'Kambou
22757,Roger Nkambou,Université du Québec à Montréal,http://gdac.uqam.ca/nkambou,qBEFCVAAAAAJ,Roger,,Nkambou
22758,Roger T. Hartley,New Mexico State University,http://www.cs.nmsu.edu/~rth/publications/Publications.html,XpI0EjcAAAAJ,Roger,T.,Hartley
22759,Roger Villemaire,Université du Québec à Montréal,https://professeurs.uqam.ca/professeur/villemaire.roger,RuCQLRwAAAAJ,Roger,,Villemaire
22760,Roger Wattenhofer,ETH Zurich,https://disco.ethz.ch,EG3VPm4AAAAJ,Roger,,Wattenhofer
22761,Roger Zimmermann,National University of Singapore,https://www.comp.nus.edu.sg/~rogerz/roger.html,IDREwXEAAAAJ,Roger,,Zimmermann
22762,Rogers Mathew,IIT Hyderabad,https://iith.ac.in/~rogers,-euQnQYAAAAJ,Rogers,,Mathew
22763,Roghayeh Barmaki,University of Delaware,https://www.cis.udel.edu/people/faculty-profile/?id=263,vS0MhokAAAAJ,Roghayeh,,Barmaki
22764,Roghayeh Leila Barmaki,University of Delaware,https://www.cis.udel.edu/people/faculty-profile/?id=263,vS0MhokAAAAJ,Roghayeh,Leila,Barmaki
22765,Rogério de Lemos,University of Kent,https://www.cs.kent.ac.uk/people/staff/rdl,gq9hIiAAAAAJ,Rogério,,de Lemos
22766,Rohan Chandra,University of Virginia,https://engineering.virginia.edu/faculty/rohan-chandra,uOIgTt8AAAAJ,Rohan,,Chandra
22767,Rohan Padhye,Carnegie Mellon University,https://rohan.padhye.org,XI03UxYAAAAJ,Rohan,,Padhye
22768,Rohini K. Srihari,University at Buffalo,http://www.cse.buffalo.edu/people/?u=rohini,Uttu9kkAAAAJ,Rohini,K.,Srihari
22769,Rohit Babbar,Aalto University,https://research.aalto.fi/en/persons/rohit-babbar,QsqvuGsAAAAJ,Rohit,,Babbar
22770,Rohit Chadha,University of Missouri,https://engineering.missouri.edu/faculty/rohit-chadha,NC5SnUcAAAAJ,Rohit,,Chadha
22771,Rohit Parikh,CUNY,http://www.sci.brooklyn.cuny.edu/cis/parikh,UrXap5MAAAAJ,Rohit,,Parikh
22772,Roi Livni,Tel Aviv University,https://www.tau.ac.il/~rlivni,xhU85M4AAAAJ,Roi,,Livni
22773,Roi Reichart,Technion,https://ie.technion.ac.il/~roiri,xXJIsh4AAAAJ,Roi,,Reichart
22774,Roi Weiss,Ariel University,https://pniot.ariel.ac.il/Projects/trp/GeneralInformation.asp?numRec=727&id_lang=1,w3ieXocAAAAJ,Roi,,Weiss
22775,Roi Yozevitch,Ariel University,https://cris.ariel.ac.il/en/persons/roi-yozevitch,VrAH3pIAAAAJ,Roi,,Yozevitch
22776,Roie Levin,Rutgers University,https://roielevin.com,RxbhQBcAAAAJ,Roie,,Levin
22777,Roie Zivan,Ben-Gurion University of the Negev,http://www.bgu.ac.il/~zivanr,NOSCHOLARPAGE,Roie,,Zivan
22778,Roland Carl Backhouse,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/roland.backhouse,tksgOiYAAAAJ,Roland,Carl,Backhouse
22779,Roland H. C. Yap,National University of Singapore,https://www.comp.nus.edu.sg/~ryap,NOSCHOLARPAGE,Roland,H. C.,Yap
22780,Roland Kwitt,University of Salzburg,https://rkwitt.github.io,sfGFi6UAAAAJ,Roland,,Kwitt
22781,Roland Meyer 0001,TU Braunschweig,https://www.tcs.cs.tu-bs.de/group/meyer,zRo3ZJ4AAAAJ,Roland,Meyer,0001
22782,Roland N. Bol,Uppsala University,http://user.it.uu.se/~rolandb,NOSCHOLARPAGE,Roland,N.,Bol
22783,Roland T. Chin,HKUST,https://www.cse.ust.hk/~roland,NOSCHOLARPAGE,Roland,T.,Chin
22784,Roland Wismüller,University of Siegen,https://www.bs.informatik.uni-siegen.de/mitarbeiter/wismueller/index_html,NOSCHOLARPAGE,Roland,,Wismüller
22785,Rolando Estrada,Georgia State University,https://grid.cs.gsu.edu/~restrada1,chojFxIAAAAJ,Rolando,,Estrada
22786,Rolf Backofen,University of Freiburg,http://www.bioinf.uni-freiburg.de/~backofen,ZCTrqQkAAAAJ,Rolf,,Backofen
22787,Rolf Drechsler,University of Bremen,http://www.informatik.uni-bremen.de/agra/eng/team.php,9v_MAAIAAAAJ,Rolf,,Drechsler
22788,Rolf H. Krause,Università della Svizzera italiana,http://search.usi.ch/people/385ec98e41e4068a2f61ba6cdbf33c9d/Krause-Rolf,NOSCHOLARPAGE,Rolf,H.,Krause
22789,Rolf Hennicker,LMU Munich,https://www.sosy-lab.org/people/hennicker,NOSCHOLARPAGE,Rolf,,Hennicker
22790,Rolf Kraemer,Brandenburg University of Technology,https://www.b-tu.de/fg-systeme/team/professor,-rT-Qp0AAAAJ,Rolf,,Kraemer
22791,Rolf Krause,Università della Svizzera italiana,http://search.usi.ch/people/385ec98e41e4068a2f61ba6cdbf33c9d/Krause-Rolf,NOSCHOLARPAGE,Rolf,,Krause
22792,Rolf Niedermeier,TU Berlin,https://www.akt.tu-berlin.de/index.php?id=110570,NC3NEUkAAAAJ,Rolf,,Niedermeier
22793,Rolf Snedsböl,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/rolf.aspx,NOSCHOLARPAGE,Rolf,,Snedsböl
22794,Rolf Stadler,KTH Royal Institute of Technology,https://www.kth.se/profile/stadler,y7lELJMAAAAJ,Rolf,,Stadler
22795,Rolf Wanka,University of Erlangen–Nuremberg,https://www12.informatik.uni-erlangen.de/people/rwanka,GU_nblQAAAAJ,Rolf,,Wanka
22796,Rolf-Rainer Grigat,Hamburg University of Technology,https://www.tuhh.de/bvs/institut/home.html,NOSCHOLARPAGE,Rolf-Rainer,,Grigat
22797,Roma Maguire,University of Strathclyde,https://pureportal.strath.ac.uk/en/persons/roma-maguire/publications,NOSCHOLARPAGE,Roma,,Maguire
22798,Romain Lopez,New York University,https://romain-lopez.github.io,0AtmeCYAAAAJ,Romain,,Lopez
22799,Romain Rouvoy,CRIStAL,http://romain.rouvoy.fr,U3217h0AAAAJ,Romain,,Rouvoy
22800,Roman Barták,Charles University,https://ktiml.mff.cuni.cz/~bartak,NOSCHOLARPAGE,Roman,,Barták
22801,Roman Bauer,University of Surrey,https://www.surrey.ac.uk/people/roman-bauer,VCrrvZcAAAAJ,Roman,,Bauer
22802,Roman Beck,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/roman-beck(d72cc0d6-fe4f-4392-bf88-243e5d7e36e5).html,ZbDAIXUAAAAJ,Roman,,Beck
22803,Roman Belavkin,Middlesex University,http://www.eis.mdx.ac.uk/staffpages/rvb,EYJhJ1oAAAAJ,Roman,,Belavkin
22804,Roman Dumitrescu,Paderborn University,http://www.hni.uni-paderborn.de/ase,KS0eiXYAAAAJ,Roman,,Dumitrescu
22805,Roman Garnett,Washington University in St. Louis,http://www.cse.wustl.edu/~garnett,CUkAtC4AAAAJ,Roman,,Garnett
22806,Roman Kern,Graz University of Technology,http://kti.tugraz.at/staff/rkern/about,5R14JLcAAAAJ,Roman,,Kern
22807,Roman Klinger,University of Bamberg,https://www.uni-bamberg.de/en/nlproc/team/prof-dr-roman-klinger,1flvefwAAAAJ,Roman,,Klinger
22808,Roman Kontchakov,Birkbeck University of London,https://www.dcs.bbk.ac.uk/about/people/academic-staff/roman,i9GOeLUAAAAJ,Roman,,Kontchakov
22809,Roman Obermaisser,University of Siegen,https://networked-embedded.de/es/index.php/staff.html,py_vtrcAAAAJ,Roman,,Obermaisser
22810,Roman V. Belavkin,Middlesex University,http://www.eis.mdx.ac.uk/staffpages/rvb,EYJhJ1oAAAAJ,Roman,V.,Belavkin
22811,Roman V. Yampolskiy,University of Louisville,http://cecs.louisville.edu/ry,0_Rq68cAAAAJ,Roman,V.,Yampolskiy
22812,Roman Yampolskiy,University of Louisville,http://cecs.louisville.edu/ry,0_Rq68cAAAAJ,Roman,,Yampolskiy
22813,Romi Banerjee,IIT Jodhpur,https://sites.google.com/site/romibitsnbob/home,BiSvmeMAAAAJ,Romi,,Banerjee
22814,Romina Spalazzese,Malmö University,https://www.rominaspalazzese.com,gXtk7Y0AAAAJ,Romina,,Spalazzese
22815,Romit Roy Choudhury,Univ. of Illinois at Urbana-Champaign,http://croy.web.engr.illinois.edu,dq2wG-AAAAAJ,Romit,Roy,Choudhury
22816,Ron Alterovitz,University of North Carolina,https://www.cs.unc.edu/~ron,NOSCHOLARPAGE,Ron,,Alterovitz
22817,Ron Baecker,University of Toronto,http://ron.taglab.ca,NOSCHOLARPAGE,Ron,,Baecker
22818,Ron Brachman,Cornell University,http://brachman.org,NOSCHOLARPAGE,Ron,,Brachman
22819,Ron Brachman [Tech],Cornell University,http://brachman.org,NOSCHOLARPAGE,Ron,Brachman,[Tech]
22820,Ron Chrisley,University of Sussex,http://www.sussex.ac.uk/informatics/people/peoplelists/person/476,9Cy00wEAAAAJ,Ron,,Chrisley
22821,Ron Cytron,Washington University in St. Louis,http://www.cs.wustl.edu/~cytron,NOSCHOLARPAGE,Ron,,Cytron
22822,Ron D. Rothblum,Technion,https://csaws.cs.technion.ac.il/~rothblum,8_Pony0AAAAJ,Ron,D.,Rothblum
22823,Ron Day,Indiana University,https://info.sice.indiana.edu/~roday,hJsSfQkAAAAJ,Ron,,Day
22824,Ron Eglash,Rensselaer Polytechnic Institute,http://www.rpi.edu/~eglash/eglash.htm,gNUtbNUAAAAJ,Ron,,Eglash
22825,Ron Fedkiw,Stanford University,http://cs.stanford.edu/~fedkiw,OoItXTkAAAAJ,Ron,,Fedkiw
22826,Ron G. van Schyndel,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/v/van-schyndel-dr-ron,Ahvs0CsAAAAJ,Ron,G.,van Schyndel
22827,Ron Goldman 0002,Rice University,https://www.cs.rice.edu/~rng,6Vv8ZGAAAAAJ,Ron,Goldman,0002
22828,Ron Graham,Univ. of California - San Diego,https://cseweb.ucsd.edu/~rgraham,qrPaF3QAAAAJ,Ron,,Graham
22829,Ron Graham 0001,Univ. of California - San Diego,https://cseweb.ucsd.edu/~rgraham,qrPaF3QAAAAJ,Ron,Graham,0001
22830,Ron K. Cytron,Washington University in St. Louis,http://www.cs.wustl.edu/~cytron,NOSCHOLARPAGE,Ron,K.,Cytron
22831,Ron Kikinis,University of Bremen,http://www.mic.uni-bremen.de/cmt-management-team/ron-kikinis,n01L0mEAAAAJ,Ron,,Kikinis
22832,Ron Kimmel,Technion,http://www.cs.technion.ac.il/~ron,yV7LaW8AAAAJ,Ron,,Kimmel
22833,Ron Lavi,Technion,http://ronlavi.net.technion.ac.il,r8NO774AAAAJ,Ron,,Lavi
22834,Ron Levie,Technion,https://sites.google.com/view/ronlevie/home,5M94lRgAAAAJ,Ron,,Levie
22835,Ron M. Roth,Technion,http://ronny.cswp.cs.technion.ac.il,NOSCHOLARPAGE,Ron,M.,Roth
22836,Ron Meir,Technion,https://ronmeir.net.technion.ac.il,r3NAa9oAAAAJ,Ron,,Meir
22837,Ron Metoyer,University of Notre Dame,https://engineering.nd.edu/profiles/rmetoyer,GgKnNwEAAAAJ,Ron,,Metoyer
22838,Ron O. Dror,Stanford University,http://cs.stanford.edu/people/rondror,GTmdNU0AAAAJ,Ron,O.,Dror
22839,Ron P. A. Petrick,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/ron-petrick.htm,xbfb8YgAAAAJ,Ron,P. A.,Petrick
22840,Ron Poet,University of Glasgow,http://www.dcs.gla.ac.uk/~ron,NOSCHOLARPAGE,Ron,,Poet
22841,Ron Rivest,Massachusetts Institute of Technology,http://people.csail.mit.edu/rivest,6qE0tdAAAAAJ,Ron,,Rivest
22842,Ron Rothblum,Technion,https://csaws.cs.technion.ac.il/~rothblum,8_Pony0AAAAJ,Ron,,Rothblum
22843,Ron Shamir,Tel Aviv University,http://www.cs.tau.ac.il/~rshamir,ri4rEPMAAAAJ,Ron,,Shamir
22844,Ron Steinfeld,Monash University,http://users.monash.edu.au/~rste,Xv7eWKcAAAAJ,Ron,,Steinfeld
22845,Ron Weiss,Massachusetts Institute of Technology,https://be.mit.edu/directory/ron-weiss,_VhMIOIAAAAJ,Ron,,Weiss
22846,Ron Y. Pinter,Technion,http://www.cs.technion.ac.il/~pinter,JaMJZ6EAAAAJ,Ron,Y.,Pinter
22847,Ron van der Meyden,UNSW,http://www.cse.unsw.edu.au/~meyden,gIO3pCgAAAAJ,Ron,van der,Meyden
22848,Ronak Etemadpour,CUNY,https://www.ccny.cuny.edu/profiles/ronak-etemadpour,KMaxQlkAAAAJ,Ronak,,Etemadpour
22849,Ronald (Ron) M. Baecker,University of Toronto,http://ron.taglab.ca,NOSCHOLARPAGE,Ronald,(Ron) M.,Baecker
22850,Ronald A. Metoyer,University of Notre Dame,https://engineering.nd.edu/profiles/rmetoyer,GgKnNwEAAAAJ,Ronald,A.,Metoyer
22851,Ronald A. Rensink,University of British Columbia,https://www.cs.ubc.ca/~rensink,s_5xXxQXpU0C,Ronald,A.,Rensink
22852,Ronald Baecker,University of Toronto,http://ron.taglab.ca,NOSCHOLARPAGE,Ronald,,Baecker
22853,Ronald Beaubrun,Université Laval,https://monarc.ift.ulaval.ca,NOSCHOLARPAGE,Ronald,,Beaubrun
22854,Ronald Cools,KU Leuven,https://people.cs.kuleuven.be/~ronald.cools,DcaHlZMAAAAJ,Ronald,,Cools
22855,Ronald Cramer,CWI,http://homepages.cwi.nl/~cramer,Hxj1rlgAAAAJ,Ronald,,Cramer
22856,Ronald D. Dutton,University of Central Florida,http://www.cs.ucf.edu/~dutton,NOSCHOLARPAGE,Ronald,D.,Dutton
22857,Ronald D. Schrimpf,Vanderbilt University,http://www.vuse.vanderbilt.edu/~schrimpf,n7Z3EDsAAAAJ,Ronald,D.,Schrimpf
22858,Ronald Day,Indiana University,https://info.sice.indiana.edu/~roday,hJsSfQkAAAAJ,Ronald,,Day
22859,Ronald Dreslinski Jr.,University of Michigan,https://web.eecs.umich.edu/~rdreslin,4O-rMYEAAAAJ,Ronald,Dreslinski,Jr.
22860,Ronald E. Day,Indiana University,https://info.sice.indiana.edu/~roday,hJsSfQkAAAAJ,Ronald,E.,Day
22861,Ronald E. Parr,Duke University,https://users.cs.duke.edu/~parr,b-GJ3QIAAAAJ,Ronald,E.,Parr
22862,Ronald F. DeMara,University of Central Florida,http://cal.ucf.edu,jZpJNhoAAAAJ,Ronald,F.,DeMara
22863,Ronald Fedkiw,Stanford University,http://cs.stanford.edu/~fedkiw,OoItXTkAAAAJ,Ronald,,Fedkiw
22864,Ronald Freund,TU Berlin,https://www.eecs.tu-berlin.de/menue/einrichtungen/professuren/professorinnen/freund,aMbbTOEAAAAJ,Ronald,,Freund
22865,Ronald G. Dreslinski,University of Michigan,https://web.eecs.umich.edu/~rdreslin,4O-rMYEAAAAJ,Ronald,G.,Dreslinski
